Total number of processed triples: 428


Time taken to reason is: 58773418 milliseconds. 

Statement: [http://example.org/fictionalchars#Building, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 42 derivations
Statement: [http://example.org/fictionalchars#hasParentInLaw, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 30 derivations
Statement: [http://example.org/fcsmps#Herbert, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Man] has 3 derivations
Statement: [http://example.org/fictionalchars#hasSiblingInLaw, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 30 derivations
Statement: [http://example.org/fictionalchars#hasPet, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 21 derivations
Statement: [http://example.org/fictionalchars#hasBrotherInLaw, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/1999/02/22-rdf-syntax-ns#Property] has 21 derivations
Statement: [http://example.org/fcsmps#Selma, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Woman] has 3 derivations
Statement: [http://example.org/fictionalchars#Animal, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 30 derivations
Statement: [http://example.org/fcsmps#Bart, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Man] has 3 derivations
Statement: [http://example.org/fcsmps#Cyrus, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://example.org/fictionalchars#Man] has 3 derivations
Statement: [http://www.w3.org/2000/01/rdf-schema#Container, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 18 derivations
Statement: [http://www.w3.org/2000/01/rdf-schema#ContainerMembershipProperty, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2000/01/rdf-schema#Class] has 12 derivations
